Station,Station,Helmet,Location,Column3,Time
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,4,17
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,4,17
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,4,17
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,4,17
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,4,17
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,4,17
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,16
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,4,17
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,4,18
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,16
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,4,17
